id,x_minimo,x_maximo,y_minimo,y_maximo,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros,classe_defeito
2681,-11,631.0,1715283,1715283,80,10,11,14669.0,149.0,1628,1,0.0,120.0,74.96152337442217,0.9269,0.4,1.0,0.0053,0.9,0.9091,-0.0906136498469592,-0.0906136498469592,0.5,1.9031,0.9542,1.0,0.0,-0.0802,0.2359,108,0,0,0,0,1,0,0,falha_5
2682,778,918.0,1399301,1399304,595,211,207,61937.0,141.0,1394,0,1.0,220.0,67.54619507314803,0.8473,0.5861,0.0795,0.0428,0.0968,0.9903,0.3344301388115298,0.5681138919676905,1.0,2.7738,2.0492,2.2304,0.9205,-0.1053,1.0,99,0,0,0,0,0,0,1,falha_outros
2683,1057,1066.0,965451,965502,102,-229,29,11778.0,127.0,1692,1,0.0,80.0,85.86768572761065,0.4865,0.2955,0.3571,0.0055,0.4091,1.0,0.2195612112864886,0.2195612112864886,1.0,2.0086,0.9542,1.4624,0.6429,-0.1634,0.2901,61,0,0,0,0,0,0,1,falha_outros
2684,853,861.0,-20,1564476,-206,26,39,33449.0,118.0,1373,0,1.0,40.0,86.25662403336034,0.9279,0.5188,0.5172,0.0125,0.7273,0.9394,0.1005174087252352,0.1005174087252352,1.0,2.5172,1.2305,1.4914,0.4828,-0.1827,0.8299,84,0,0,0,0,0,0,1,falha_outros
2685,1640,210.0,2673603,2662735,6277,289,159,656744.0,124.0,1358,0,1.0,-154.0,82.1820597302779,0.0546,0.4382,0.3273,0.1254,0.5743,0.4114,0.0948467871548334,1.0948467871548335,0.0,3.7863,2.2304,1.8325,-0.6727,-0.19,1.0,38,0,0,1,0,0,0,0,falha_3
2686,-11,-186.0,1013623,1013647,12012,801,424,1487763.0,142.0,1402,0,1.0,40.0,75.66514717226777,0.0613,0.5909,0.9321,0.1084,0.2113,0.4286,0.1407802769425578,1.140780276942558,,4.093,2.1732,2.2122,-0.0679,-0.1059,1.0,35,0,0,1,0,0,0,0,falha_3
2687,1579,1592.0,-20,1008502,238,36,33,25516.0,124.0,1692,0,1.0,300.0,81.35121485835917,0.1277,0.3552,0.5454,0.0095,0.4444,0.95,0.2222876957646418,0.4034681782845414,1.0,2.3766,1.2041,1.5185,0.4545,-0.2489,0.8749,77,0,0,0,0,0,0,1,falha_outros
2688,1140,1150.0,210936,210938,60,13,11,6114.0,117.0,-214,1,0.0,70.0,73.49909297886543,0.6311,0.2153,1.0,0.0071,0.9231,1.0,0.2270366039960945,0.2270366039960945,0.5,1.7781,1.0792,1.0414,0.0,-0.2359,0.2061,82,0,0,0,0,0,1,0,falha_6
2689,214,226.0,21244841,2835797,106,20,14,11973.0,127.0,1362,1,0.0,80.0,86.84752674585872,0.3113,0.3571,0.7143,0.0073,0.5,1.0,0.1837406382040806,0.1837406382040806,1.0,2.0253,1.0,1.1461,0.2857,-0.1755,0.2532,89,0,0,0,0,0,1,0,falha_6
2690,796,825.0,2046094,2046183,1348,76,36,1327403.0,118.0,1353,0,1.0,40.0,75.62413807804673,0.8763,0.4265,0.9,0.0081,0.2408,0.9,-0.3050049385729491,-0.3050049385729491,1.0,3.1297,1.0414,2.5752,0.1,-0.2335,1.0,78,1,0,0,0,0,0,0,falha_1
2691,41,184.0,2835787,2835797,4115,29,89,460547.0,141.0,1402,0,1.0,40.0,77.47902456611192,0.2917,0.4008,0.3846,0.1051,0.5806,0.3864,-0.0732241421022603,0.9267758578977396,0.0,3.6152,2.1553,1.699,-0.6154,-0.0263,1.0,120,0,0,1,0,0,0,0,falha_3
2692,861,866.0,1148345,-166,60,14,9,8359.0,182.0,1353,0,1.0,50.0,78.31196544368548,0.7627,0.2417,0.8889,0.0074,0.7143,1.0,-0.0117921862882893,-0.0117921862882893,1.0,1.7781,1.0,0.9542,0.1111,0.2461,0.1773,151,0,0,0,0,0,1,0,falha_6
2693,1246,1267.0,902188,902203,35,32,6,6299.0,143.0,1650,1,0.0,69.0,112.67220176251814,0.2047,0.1875,0.05,0.0189,1.0,0.6667,-0.0403490353205198,-0.0403490353205198,0.0,1.5441,1.5051,0.301,-0.95,0.0359,0.1852,124,0,0,0,0,0,1,0,falha_6
2694,1273,-186.0,2528213,2528233,76,11,11,6884.0,111.0,1354,1,0.0,70.0,69.80336125048248,0.1201,0.2828,0.9091,0.0081,0.7273,1.0,-0.2394127328402496,-0.2743928929575449,1.0,1.8808,1.0414,1.0414,0.0909,-0.2857,0.2173,82,0,1,0,0,0,0,0,falha_2
2695,14,-186.0,1729556,-166,81,11,10,9137.0,125.0,1690,1,0.0,60.0,75.29562486409398,0.2047,0.3,0.8,0.0047,0.7273,1.0,-0.29070631004797,-0.3497012900039315,1.0,1.9085,0.9031,1.0,0.2,-0.1285,0.1852,103,0,0,0,0,0,1,0,falha_6
2696,1043,1053.0,2829644,2829623,229,30,30,23267.0,126.0,1364,0,1.0,100.0,63.97840741940742,0.4692,0.4545,0.3333,0.0081,0.3,1.0,0.3245300183018486,0.3245300183018486,1.0,2.3598,1.0414,1.4771,0.6667,-0.2327,0.6514,77,1,0,0,0,0,0,0,falha_1
2697,1605,1616.0,1720569,1720592,113,16,13,7119.0,78.0,1656,1,0.0,80.0,82.541885789874,0.0513,0.2656,1.0,0.008,0.8125,1.0,0.4814523080207397,0.7839694531540473,0.5,2.0531,1.1139,1.1139,0.0,-0.5754,0.2914,36,0,0,0,0,0,0,1,falha_outros
2698,824,843.0,9649724,9649771,56,32,7,6567.0,141.0,1692,1,0.0,70.0,97.31150580864474,0.4302,0.6154,0.9412,0.0189,0.7907,0.7143,0.2419662621025569,0.4323599298010706,0.0,1.7482,1.5051,0.9031,-0.0588,-0.0022,0.2583,99,0,0,0,0,0,0,1,falha_outros
2699,357,378.0,5303273,5303295,133,23,24,14874.0,141.0,1364,1,0.0,200.0,77.70929356766497,0.5205,0.624,0.8421,0.0117,0.7391,0.8333,0.3986799958606228,0.3986799958606228,1.0,2.1239,1.2041,1.3222,0.1579,-0.165,0.5029,79,0,0,0,0,0,0,1,falha_outros
2700,-11,,1786108,1786124,12260,588,360,1383987.0,141.0,1402,0,1.0,40.0,73.57766505957937,0.0585,0.4818,0.4167,0.107,0.2519,0.5294,0.1160425562067607,1.1160425562067608,0.0,4.0885,2.1761,2.2041,-0.5833,-0.0976,1.0,33,0,0,1,0,0,0,0,falha_3
2701,1110,1118.0,909876,-166,120,23,19,12235.0,110.0,1354,1,0.0,70.0,79.39206859531375,0.3613,0.5833,0.2778,0.0081,0.3636,1.0,0.32729412755579,0.32729412755579,1.0,2.0792,1.0414,1.2553,0.7222,-0.2424,0.3509,79,0,0,0,0,0,0,1,falha_outros
2702,7924,1333.0,969900,969911,69,11,14,8717.0,126.0,1362,0,1.0,-154.0,90.34716744024855,0.0284,0.3287,0.3829,0.0059,0.7273,1.0,0.6036811337102296,0.6036811337102296,1.0,1.8389,0.9031,1.1461,0.6171,-0.2267,0.2259,50,1,0,0,0,0,0,0,falha_1
2703,556,564.0,15725189,2058016,-206,4,4,2274.0,148.0,1360,0,1.0,50.0,93.81456371273934,0.7599,0.4286,0.2857,0.0037,0.5,1.0,0.3071128638320944,0.3071128638320944,0.0,1.2305,0.699,0.6021,-0.7143,0.0212,0.14,111,0,0,0,1,0,0,0,falha_4
2704,-11,27.0,866291,866302,359,32,15,33379.0,134.0,1358,0,1.0,40.0,69.52906832502951,0.0,0.6813,,0.0192,0.5747,0.8,-0.258163722218284,-0.3019227910454687,0.0,2.5551,1.415,1.1139,-0.0345,-0.2125,0.7933,81,0,1,0,0,0,0,0,falha_2
2705,1075,1084.0,1538458,1538483,65,11,5,7394.0,118.0,1362,0,1.0,100.0,86.5817237152081,0.4686,0.2174,0.7273,0.0081,1.0,1.0,0.313526542225426,0.313526542225426,0.0,1.8129,1.0414,0.699,-0.2727,-0.2044,0.1934,90,0,0,0,0,0,1,0,falha_6
2706,2,11.0,-20,1798172,60,13,14,6657.0,116.0,1698,1,0.0,60.0,78.98375780245703,0.0024,0.3905,0.5385,0.0041,0.5385,0.9286,1.0434663499290673,0.0434663499290673,1.0,1.7781,0.8451,1.1139,0.4615,-0.2395,0.1965,856,0,1,0,0,0,0,0,falha_2
2707,-11,567.0,908650,908704,496,35,62,53843.0,132.0,1364,1,0.0,-154.0,94.4251274776062,0.0295,0.4167,0.3884,0.0101,0.4444,0.8235,0.0071709129854866,0.0071709129854866,1.0,2.6946,1.2305,1.7924,0.6116,-0.093,0.9997,104,0,0,0,0,0,0,1,falha_outros
2708,-11,1231.0,1859633,1859616,42,13,8,5235.0,140.0,1360,0,1.0,50.0,102.95211200229612,0.2838,0.4444,0.6154,0.0059,0.8461,1.0,-0.1054242707141197,-0.1054242707141197,0.0,1.6233,0.9031,0.9031,-0.3846,0.0001,0.1687,118,0,0,0,1,0,0,0,falha_4
2709,39,192.0,1902883,1903031,10941,577,348,1273434.0,141.0,-214,0,1.0,40.0,98.20583906843412,0.0556,0.5908,0.9087,0.1091,0.2675,0.4249,0.4690240076496324,1.4690240076496324,1.0,4.0391,2.1847,2.2227,0.0913,-0.0966,1.0,40,0,0,1,0,0,0,0,falha_3
2710,-11,-186.0,-20,879265,39,6,7,4277.0,141.0,1360,0,1.0,50.0,70.13753279428774,0.7778,0.2733,0.6667,0.0044,1.0,0.8571,-0.2455285997826004,-0.2455285997826004,0.0,1.5911,0.7782,0.7782,-0.3333,0.0066,0.2018,864,0,0,0,0,0,0,1,falha_outros
2711,732,-186.0,8693541,879265,705,46,62,162791.0,175.0,1387,0,1.0,100.0,71.58502797160267,0.9087,0.5961,0.2713,0.0081,0.3188,0.982,0.4597103174034347,0.4597103174034347,1.0,2.8507,1.0414,1.7708,0.7287,0.0461,0.999,99,0,0,0,0,1,0,0,falha_5
2712,4956,578.0,1120537,1120571,1812,188,121,196003.0,124.0,1360,1,0.0,-154.0,96.94430926901224,0.6317,0.6154,0.6667,0.0463,0.8137,0.1521,0.1499592371221114,0.1499592371221114,0.0,3.2582,1.7993,1.415,-0.3333,-0.2199,1.0,742,0,0,0,0,0,1,0,falha_6
2713,1643,1656.0,5331249,5331309,284,30,30,22158.0,86.0,1688,1,0.0,150.0,78.96039640310875,0.0663,0.3287,0.3667,0.0088,0.5,1.0,-0.4197918524405824,-0.4197918524405824,1.0,2.4533,1.1761,1.4771,0.6333,-0.4856,0.5461,35,0,0,0,0,0,0,1,falha_outros
2714,-11,608.0,1322072,1322076,17,5,4,2246.0,135.0,1358,0,1.0,50.0,72.30570643366949,0.7603,0.15,0.8,0.0037,1.0,1.0,0.1102947878974264,0.1102947878974264,0.0,1.2305,0.699,0.6021,-0.2,-0.0087,0.1322,120,0,0,0,1,0,0,0,falha_4
2715,1123,1133.0,-20,1225405,54,14,11,5999.0,110.0,1364,1,0.0,60.0,66.37318244743916,0.3835,0.4632,0.7273,0.0047,0.4286,1.0,0.1619367613852443,0.3148619165305842,1.0,1.7324,0.9031,1.0414,0.2727,-0.2254,0.1954,84,0,0,0,0,0,1,0,falha_6
2716,823,831.0,947849,947878,83,13,16,6994.0,212.0,1387,0,1.0,40.0,81.39697329617007,0.8304,0.303,0.6875,0.0081,0.6923,0.9412,0.1876524050493107,1.187652405049311,1.0,1.9191,1.0414,1.2041,0.3125,0.5916,0.3012,192,0,0,1,0,0,0,0,falha_3
2717,1324,1330.0,2023127,2023150,119,25,26,11941.0,119.0,1353,0,1.0,70.0,75.87997673616077,0.031,0.3333,0.3462,0.0081,0.44,1.0,0.2655694448966973,0.2655694448966973,1.0,2.0756,1.0414,1.415,0.6539,-0.1903,0.3882,96,0,0,0,0,0,0,1,falha_outros
2718,1321,1332.0,612201,-166,132,18,18,14997.0,124.0,1354,1,0.0,80.0,83.90330703833466,0.0255,0.3636,0.6111,0.0081,0.6111,1.0,-0.177706786695616,-0.177706786695616,1.0,2.1206,1.0414,1.2553,0.3889,-0.2744,0.3329,71,0,0,0,0,0,1,0,falha_6
2719,776,-186.0,1313692,1313714,162,23,31,17756.0,132.0,1356,1,0.0,70.0,81.90183425554947,0.9266,0.5099,0.2609,0.0096,0.3913,1.0,1.0370643087866749,0.0370643087866747,1.0,2.2095,1.1139,1.4914,0.7391,-0.1132,0.4235,102,0,1,0,0,0,0,0,falha_2
2720,43,-186.0,-20,185588,169,36,39,20658.0,141.0,1374,0,1.0,40.0,67.84392643226518,0.0576,0.552,0.5909,0.0153,0.4167,0.7778,0.5862472301250858,0.5862472301250858,1.0,2.2279,1.3222,1.4624,0.4091,0.0043,0.4729,121,0,0,0,0,0,0,1,falha_outros
2721,161,193.0,544375,544389,221,70,34,25181.0,143.0,-214,1,0.0,70.0,71.82496700105783,0.2662,0.4483,0.7093,0.0184,0.3571,0.8529,-0.151724011278581,-0.151724011278581,1.0,2.3444,1.3979,1.4624,0.2907,-0.0157,0.9381,113,0,0,0,0,0,0,1,falha_outros
2722,49,71.0,119716,119826,543,91,56,58157.0,119.0,1354,0,1.0,70.0,89.44631769114815,0.0723,0.5391,0.3954,0.0185,0.7069,0.7179,0.6823277238830199,-0.3176722761169801,1.0,2.7348,1.3979,1.7243,0.6047,-0.1805,0.9994,93,0,1,0,0,0,0,0,falha_2
2723,39,196.0,1658945,1658959,6294,248,136,658914.0,127.0,1358,0,1.0,40.0,90.3272522400248,0.0574,0.399,0.3931,0.1156,0.785,0.5354,0.4444990207387796,1.4444990207387796,0.0,3.7989,2.1959,1.8261,-0.6069,-0.1923,1.0,39,0,0,1,0,0,0,0,falha_3
2724,1470,1488.0,3515903,3516104,2795,230,432,145129.0,,-214,1,0.0,70.0,76.28566041370085,0.1812,0.339,0.1478,0.0244,0.1209,0.9607,0.5887761571592384,0.5887761571592384,1.0,3.4464,1.5185,2.6181,0.8522,-0.2298,1.0,900,1,0,0,0,0,0,0,falha_1
2725,83,93.0,-20,2835797,68,15,10,6682.0,118.0,1352,1,0.0,70.0,81.76049687252278,0.117,0.2444,0.9,0.0074,0.6667,1.0,0.0011087015543541,0.0011087015543541,0.0,1.8325,1.0,1.0,-0.1,-0.2069,0.1954,1029,0,0,0,0,0,0,1,falha_outros
2726,1444,1457.0,639361,639376,162,-229,-194,16217.0,127.0,1696,0,1.0,60.0,69.5925797560515,0.2736,0.3229,0.6842,0.0077,0.7222,1.0,0.5115776797864925,0.8281990347431403,1.0,2.2095,1.1139,1.2787,0.3158,-0.2021,0.4089,74,1,0,0,0,0,0,0,falha_1
2727,1822,194.0,1424299,1424367,11510,634,-194,1361903.0,141.0,1402,0,1.0,-154.0,79.46318336246782,0.0585,0.505,0.3846,0.1086,0.2464,0.4351,0.4024427746592643,1.4024427746592645,1.0,4.062,2.1818,2.2148,0.6154,-0.0944,1.0,33,0,0,1,0,0,0,0,falha_3
2728,10,24.0,4790605,-166,223,-229,32,24463.0,134.0,1687,0,1.0,100.0,91.05334689530926,0.0532,0.3175,0.4,0.0065,0.375,1.0,0.2798893611380664,0.4880380079321808,1.0,2.3483,1.0414,1.5051,0.6,-0.1094,0.6453,1207,0,0,0,0,0,0,1,falha_outros
2729,693,710.0,639490,639507,63,14,7,7043.0,110.0,1346,0,1.0,40.0,96.68305663658336,0.6166,0.2698,0.5882,0.0081,0.7857,0.8571,-0.1455917506103604,-0.1455917506103604,0.0,1.7993,1.0414,0.7782,-0.4118,-0.2511,0.2583,89,0,0,0,0,0,0,1,falha_outros
2730,41,214.0,1505915,-166,6515,244,108,683149.0,124.0,1358,0,1.0,40.0,78.74380039323866,0.0604,0.4495,0.3815,0.1274,0.7172,0.4667,0.3692623539464205,1.3692623539464206,0.0,3.8146,2.238,1.8129,-0.6185,-0.1962,1.0,38,0,0,1,0,0,0,0,falha_3
2731,345,362.0,808169,808480,263,37,42,23697.0,127.0,1687,0,1.0,40.0,76.85802722043142,0.5051,0.4267,0.3643,0.0089,0.3571,1.0,0.5055042836125528,0.5055042836125528,1.0,2.4216,1.1761,1.4472,0.6357,-0.1454,0.6015,85,0,0,0,0,0,0,1,falha_outros
2732,1057,1069.0,3437537,639376,114,16,12,12693.0,132.0,1360,1,0.0,300.0,65.63552264230731,0.41,0.2593,0.75,0.0088,0.75,1.0,0.3696423281235976,0.6198118564681386,1.0,2.0569,1.0792,1.0792,0.25,-0.1453,0.2583,81,0,0,0,0,0,0,1,falha_outros
2733,733,740.0,1126672,1126680,59,10,8,5712.0,127.0,-214,1,0.0,100.0,74.0152868721219,0.8076,0.2778,0.8889,0.0053,0.9,1.0,-0.2639443060506162,-0.2639443060506162,0.0,1.7708,0.9542,0.9031,-0.1111,-0.2536,0.1773,82,0,0,0,0,0,1,0,falha_6
2734,519,528.0,1319063,1319076,12,6,4,13904.0,,-214,0,1.0,50.0,79.31514717924792,0.8571,0.3333,0.6667,0.0044,1.0,1.0,-0.13300071311792,-0.1181604937371814,0.0,1.0792,0.7782,0.6021,-0.3333,-0.2019,0.1353,105,0,0,0,0,0,0,1,falha_outros
2735,6,17.0,17684827,2488541,140,13,22,12773.0,125.0,1687,1,0.0,200.0,78.25617381537394,0.0071,0.246,0.6111,0.0065,0.8461,0.8182,-0.1592912693435893,-0.1592912693435893,1.0,2.1461,1.0414,1.2553,0.3889,-0.1247,0.3329,90,0,0,0,0,0,0,1,falha_outros
2736,1677,1686.0,3467552,3467567,62,12,11,4642.0,87.0,1692,1,0.0,70.0,74.32507675224885,0.0047,0.3258,0.8182,0.0053,0.75,1.0,-0.1005413343514355,-0.1005413343514355,1.0,1.7924,0.9542,1.0414,0.1818,-0.5301,0.2051,24,1,0,0,0,0,0,0,falha_1
2737,1254,1259.0,1915213,-166,18,7,5,2370.0,126.0,1358,0,1.0,50.0,91.87084878778614,0.1458,0.3571,0.8333,0.0043,0.8571,1.0,0.1027013503468864,0.1027013503468864,0.0,1.2553,0.7782,0.699,-0.1667,-0.0723,0.14,101,0,0,0,1,0,0,0,falha_4
2738,41,214.0,11741476,11741833,7327,705,425,788714.0,140.0,1398,0,1.0,40.0,84.14012379784586,0.8693,0.4485,0.0842,0.1236,0.9381,0.1421,0.4662481262144322,1.4662481262144322,0.0,3.85,2.233,1.8751,-0.9158,-0.1053,1.0,41,0,0,1,0,0,0,0,falha_3
2739,1287,1299.0,159043,159085,170,19,23,18052.0,126.0,1364,0,1.0,40.0,78.34461599247325,0.1596,0.3487,0.5217,0.0081,0.5789,1.0,0.2561927929656671,0.2561927929656671,1.0,2.2304,1.0414,1.3617,0.4783,-0.1272,0.4187,96,0,0,0,0,0,1,0,falha_6
2740,39,214.0,1992137,1992062,6998,222,119,724819.0,124.0,1358,0,1.0,40.0,86.83667784139168,0.0574,0.4422,0.4167,0.1289,0.7883,0.5245,0.1244596501085731,1.124459650108573,0.0,3.845,2.243,1.8751,-0.5833,-0.1908,1.0,875,0,0,1,0,0,0,0,falha_3
2741,893,902.0,2519944,2519955,82,14,11,8388.0,133.0,1356,1,0.0,120.0,79.73994742002122,0.8357,0.2525,0.8182,0.0066,0.7857,1.0,0.0765882390928791,0.1895546021647538,1.0,1.9138,1.0414,1.0414,0.1818,-0.2141,0.2051,65,0,0,0,0,0,1,0,falha_6
2742,41,-186.0,1601728,-166,6426,276,127,670952.0,126.0,1358,0,1.0,40.0,95.523785658085,0.0604,0.4748,0.3864,0.1303,0.6413,0.5354,0.1659381023848167,0.3207366204041996,0.0,3.8096,2.248,1.8325,-0.6136,-0.1939,1.0,43,0,0,0,0,0,0,1,falha_outros
2743,-11,884.0,5877663,5877670,114,36,23,12173.0,118.0,1396,0,1.0,40.0,72.0509577150207,0.8909,0.5735,0.4444,0.0144,0.5263,0.6818,0.1597722682360805,0.3116840428404475,0.0,2.0569,1.301,1.2041,-0.5556,,0.5096,80,0,0,0,0,0,0,1,falha_outros
2744,808,816.0,679386,679391,53,12,10,5857.0,126.0,1358,1,0.0,300.0,83.282165385545,0.8136,0.35,0.8,0.0066,0.75,1.0,0.3132430960670094,0.5370074198887076,1.0,1.7243,0.9542,1.0,0.2,-0.1563,0.1852,84,0,0,0,0,0,0,1,falha_outros
2745,1067,-186.0,104136555,-166,121,13,20,15526.0,140.0,1360,0,1.0,40.0,58.74419100141738,0.7882,0.4167,0.45,0.0066,0.6923,1.0,-0.0889822377209395,-0.0889822377209395,1.0,2.0828,0.9542,1.301,0.55,-0.0104,0.3068,113,0,0,0,0,0,0,1,falha_outros
2746,1588,1602.0,2277670,2277688,-206,58,60,,116.0,1687,0,1.0,150.0,76.08287250883068,0.125,0.5251,0.3433,0.0083,0.2414,0.9778,0.0723965804750342,0.0723965804750342,1.0,2.7024,1.1461,1.7781,0.6567,-0.1871,0.9755,82,0,0,0,0,0,0,1,falha_outros
2747,1580,1590.0,2926253,2926336,-206,14,-194,,127.0,-214,1,0.0,70.0,81.51898507284871,0.2188,0.265,0.6471,0.0071,0.5625,1.0,0.6546957749141479,-0.3453042250858521,1.0,2.1173,1.0792,1.2305,0.3529,-0.2007,0.257,93,0,1,0,0,0,0,0,falha_2
2748,545,-186.0,3980733,3980769,979,131,-194,118187.0,132.0,1364,0,1.0,40.0,76.78921674584844,0.5196,0.4768,0.5786,0.0704,0.6389,0.5714,0.1158969953434679,0.1158969953434679,0.0,2.9908,1.6812,1.9085,-0.4214,-0.0968,1.0,107,0,0,0,0,0,1,0,falha_6
2749,1324,1330.0,1566617,1566638,147,15,20,16908.0,132.0,1352,0,1.0,40.0,68.94778394363163,0.0266,0.2969,0.25,0.0044,0.4,1.0,-0.0613413662958364,-0.0613413662958364,1.0,2.1673,0.7782,1.2041,0.75,-0.0791,0.3241,105,0,0,0,0,0,0,1,falha_outros
2750,1105,212.0,713788,714056,11271,578,322,1297285.0,126.0,1402,0,1.0,-154.0,73.05735802111316,0.0556,0.8268,0.9398,0.122,0.609,0.5155,0.526642709494647,1.5266427094946469,0.0,4.052,2.233,2.2175,-0.0602,-0.1059,1.0,33,0,0,1,0,0,0,0,falha_3
2751,1192,1210.0,435871,435870,49,-229,8,6593.0,143.0,1658,0,1.0,100.0,69.9354411209765,0.1231,0.4143,0.875,0.0074,0.45,0.75,0.4719059175644569,0.4719059175644569,1.0,1.6902,1.0,0.7782,0.125,-0.0049,0.2061,111,0,0,0,0,0,1,0,falha_6
2752,1163,1172.0,1689271,1689336,61,18,8,6913.0,134.0,1692,1,0.0,70.0,78.80619298113761,0.3962,0.5357,0.4167,0.011,0.8824,0.8333,-0.1397416707354488,-0.1397416707354488,0.0,1.7853,1.1761,0.8451,-0.5833,-0.0971,0.1892,101,0,0,0,0,0,1,0,falha_6
2753,-11,844.0,1292303,1292303,17,5,-194,2181.0,151.0,1356,0,1.0,50.0,87.85099031350964,0.8118,0.5,0.8,0.0037,1.0,1.0,-0.7452416779272295,-1.017042735449552,0.0,1.2305,0.699,0.6021,-0.2,0.0104,0.1361,125,0,0,0,1,0,0,0,falha_4
2754,39,194.0,2056310,2056391,6277,198,142,688430.0,126.0,1358,0,1.0,40.0,76.53241012742134,0.0604,0.3855,0.3885,0.1156,0.7474,0.5105,-0.0221842696825177,0.9778157303174824,0.0,3.7931,2.1959,1.8261,-0.6115,-0.1824,1.0,44,0,0,1,0,0,0,0,falha_3
2755,733,740.0,-20,2430797,114,12,12,11469.0,126.0,1687,0,1.0,70.0,98.08925837418096,0.7331,0.2429,0.8461,0.0052,0.6667,1.0,-0.1354978428478868,-0.1354978428478868,1.0,2.0569,0.8451,1.0792,0.1539,-0.1631,0.257,91,1,0,0,0,0,0,0,falha_1
2756,39,58.0,1701480,1701528,78,13,-194,8605.0,132.0,-214,1,0.0,70.0,82.28656096277068,0.0826,0.4444,0.9091,0.0066,0.7857,1.0,0.058507495208438,0.058507495208438,0.0,1.8921,1.0414,1.0414,-0.0909,-0.1323,0.2173,91,0,0,0,0,0,1,0,falha_6
2757,4285,768.0,5106899,-166,126,-229,16,14618.0,126.0,1627,0,1.0,-154.0,59.51431421816174,0.4898,0.3599,0.5185,0.013,0.7407,0.9375,-0.227484620666277,-0.227484620666277,0.0,2.1004,1.3424,1.1139,-0.4815,-0.1231,0.5162,90,0,0,0,0,0,0,1,falha_outros
2758,41,194.0,2119822,2119881,5702,228,137,617708.0,135.0,1402,0,1.0,40.0,83.33164905947847,0.0585,0.3431,0.3613,0.1106,0.6711,0.4853,0.0107219036762143,0.0928507181782404,0.0,3.756,2.1903,1.7482,-0.6387,-0.1757,1.0,39,0,0,0,0,0,0,1,falha_outros
2759,625,636.0,1599135,1599173,733,83,-194,81625.0,133.0,1687,0,1.0,100.0,79.49603826455042,0.9106,0.3654,0.0849,0.0071,0.1471,1.0,0.1868133671700805,0.1868133671700805,1.0,2.8651,1.0792,2.0334,0.9151,-0.1147,0.998,97,0,0,0,0,1,0,0,falha_5
2760,11998,1420.0,163711,163725,-206,15,10,8943.0,127.0,1356,1,0.0,-154.0,93.77393991698752,0.5521,0.3,0.7143,0.0103,0.9333,1.0,1.1888588752665432,0.1888588752665432,0.0,1.8921,1.1461,1.0,-0.2857,,0.2532,61,0,1,0,0,0,0,0,falha_2
2761,81,-186.0,7325485,-166,4364,-229,88,479531.0,127.0,1360,0,1.0,40.0,79.83027491085518,0.1086,0.3622,0.3885,0.1044,0.8193,0.5294,-0.2412947278979977,0.7587052721020023,0.0,3.6399,2.1523,1.7634,-0.6115,-0.1535,1.0,83,0,0,1,0,0,0,0,falha_3
2762,159,176.0,2922516,2922536,201,73,36,23925.0,143.0,1356,0,1.0,40.0,77.46842824649903,0.235,0.5016,0.3636,0.0199,0.4138,0.7778,1.26860662922878,0.2686066292287798,0.0,2.3032,1.4314,1.4472,-0.6364,0.0015,0.7933,119,0,1,0,0,0,0,0,falha_2
2763,39,212.0,2751455,2751522,6059,271,138,626586.0,127.0,1358,0,1.0,40.0,100.7294149732592,0.0574,0.4237,0.3378,0.1259,0.631,0.4604,0.097940138461352,0.2209031140617448,0.0,3.7859,2.233,1.8062,-0.6622,-0.1823,1.0,39,0,0,1,0,0,0,0,falha_3
2764,557,570.0,800963,800972,51,12,9,5546.0,140.0,1690,1,0.0,70.0,58.94295336913,0.671,0.303,0.8182,0.0065,0.9167,1.0,0.0759495714113943,0.0759495714113943,0.0,1.7076,1.0414,0.9542,-0.1818,-0.1433,0.2051,90,0,0,0,0,0,1,0,falha_6
2765,1613,1627.0,4379334,4379367,85,19,14,9016.0,86.0,1692,1,0.0,70.0,76.5573111600206,0.0631,0.3155,0.5714,0.0089,0.7895,0.9286,0.2461032037837368,0.2461032037837368,1.0,1.9294,1.1761,1.1461,0.4286,-0.4856,0.2195,42,0,0,0,0,0,0,1,falha_outros
2766,902,936.0,1658742,1658769,129,18,17,15000.0,124.0,1666,1,0.0,100.0,82.65705291030926,0.8111,0.2451,0.7059,0.0102,0.9444,1.0,-0.0100837694111139,-0.0100837694111139,1.0,2.1106,1.2305,1.2305,0.2941,-0.1694,0.3419,88,0,0,0,0,0,1,0,falha_6
2767,795,802.0,3029617,3029632,67,20,17,8586.0,133.0,1360,0,1.0,40.0,76.00614673973453,0.9164,0.2339,0.4706,0.0065,0.45,1.0,0.1364222736423403,0.1364222736423403,1.0,1.8261,0.9542,1.2305,0.5294,-0.0547,0.2942,832,0,0,0,0,0,0,1,falha_outros
